name,city,state,website,vertical,source_strategy,source_url,evidence,date_added
Wally's,Los Angeles,CA,https://www.wallywine.com,cheese,best_of_city_list,https://www.theinfatuation.com/los-angeles/guides/best-cheese-and-charcuterie-in-LA,"West LA wine-and-cheese shop with cheesemongers who can answer any question, called the Rolls-Royce of cheese shops",2026-06-16
Raxakoul Coffee & Cheese,Berkeley,CA,https://raxakoulcoffeecheese.com,cheese,small_market_local_dominance,https://raxakoulcoffeecheese.com/,East Bay staple for 30+ years run by Master Cheesemonger Pete Raxakoul (formerly Country Cheese Co),2026-06-16
Sonoma Cheese Factory,Sonoma,CA,https://thesonomacheesefactory.com,cheese,small_market_local_dominance,https://thesonomacheesefactory.com/,Family shop on the Sonoma plaza since 1931 carrying local and imported cheeses plus Sonoma/Napa wines,2026-06-16
Cheese Boutique,San Francisco,CA,,cheese,best_of_city_list,https://www.discoverwalks.com/blog/united-states/best-cheese-shops-in-san-francisco/,Named among San Francisco's best cheese shops,2026-06-16
La Fromagerie Cheese Shop,San Francisco,CA,https://lafromageriesf.com,cheese,best_of_city_list,https://lafromageriesf.com/,SF shop with cheeses cut to order plus a curated wine list and cut-fresh gourmet sandwiches,2026-06-16
Marin French Cheese Company,Petaluma,CA,https://marinfrenchcheese.com,cheese,small_market_local_dominance,https://en.wikipedia.org/wiki/Marin_French_Cheese_Company,Oldest continuously operating cheese maker in the US (founded 1865) with a Marin County retail shop,2026-06-16
Point Reyes Farmstead Cheese Company,Point Reyes Station,CA,https://pointreyescheese.com,cheese,small_market_local_dominance,https://en.wikipedia.org/wiki/Point_Reyes_Farmstead_Cheese_Company,"Marin County artisanal farmstead creamery (Toma, Original Blue) with retail and a Fork creamery culinary center",2026-06-16
Achadinha Cheese,Petaluma,CA,,cheese,small_market_local_dominance,https://www.yelp.com/biz/achadinha-cheese-petaluma-2,"Petaluma farmstead cheese operation with an on-farm retail presence, open daily",2026-06-16
The Cheese Shop of Healdsburg,Healdsburg,CA,,cheese,small_market_local_dominance,https://bunches-bunches.com/store/the-cheese-shop-of-healdsburg/,Downtown Healdsburg cheese shop in the heart of Sonoma wine country,2026-06-16
Stepladder Ranch & Creamery,Cambria,CA,https://stepladdercreamery.com,cheese,existing_club_transition,https://stepladdercreamery.com/products/cheese-club,Central Coast farmstead goat/cow creamery running a quarterly cheese club with tasting notes from its own cheesemaker,2026-06-16
Bohemian Creamery,Sebastopol,CA,https://bohemiancreamery.com,cheese,existing_club_transition,https://bohemiancreamery.com/products/cheese-of-the-month,Sonoma County artisan creamery running a Cheese-of-the-Every-Other-Month club,2026-06-16
Central Coast Creamery,San Luis Obispo,CA,https://centralcoastcreamery.com,cheese,existing_club_transition,https://centralcoastcreamery.com/products/cheese-club,Central Coast artisan creamery with a deli/cheese shop at SLO Public Market and a quarterly cheese club,2026-06-16
Black Market Cheese,Paso Robles,CA,,cheese,small_market_local_dominance,https://www.vivantfinecheese.com/,"Paso Robles farm of sheep and goats making specialty cheeses with a shop, tastings and farm tours",2026-06-16
Di Stefano Cheese,Pomona,CA,https://www.distefanocheese.com,cheese,small_market_local_dominance,https://www.cheeseprofessor.com/blog/los-angeles-cheesemakers,"LA-area maker of fresh mozzarella, burrata, scamorza and hand-scooped ricotta",2026-06-16
Bay Cities Italian Deli,Santa Monica,CA,https://www.baycitiesitaliandeli.com,cheese,small_market_local_dominance,https://lataco.com/best-old-school-italian-delis,"Santa Monica Italian deli carrying fresh Italian cheeses, named among LA's best old-school Italian delis",2026-06-16
Artisan Cheese Gallery,Studio City,CA,https://www.artisancheesegallery.com,cheese,best_of_city_list,https://www.timeout.com/los-angeles/shopping/artisan-cheese-gallery,Well-stocked Studio City cheese and wine shop with daily fresh-made sandwiches and soups,2026-06-16
KUSTAA,Culver City,CA,https://www.kustaa.com,cheese,best_of_city_list,https://www.timeout.com/los-angeles/shopping/kustaa,Well-curated Culver City cheese shop offering daily cheese and charcuterie plates plus sandwiches,2026-06-16
The Rind,Sacramento,CA,https://www.therindsacramento.com,cheese,best_of_city_list,http://www.therindsacramento.com/cheese/,"Sacramento cheese bar since 2013 selling 50+ artisan cheeses, a cheese-bar/retail hybrid",2026-06-16
Sierra Nevada Cheese Company,Willows,CA,https://sierranevadacheese.com,cheese,small_market_local_dominance,https://www.visitcalifornia.com/experience/california-cheese-trail/,Northern California creamery with its own retail shop in Willows near Chico,2026-06-16
The Cheesemonger's Table,Edmonds,WA,,cheese,small_market_local_dominance,https://patch.com/washington/edmonds/edmonds-resident-cheesemonger-to-get-new-name-move-tobcabccee73,"Edmonds cheese shop (formerly The Resident Cheesemonger) in Old Milltown, the best selection north of Seattle",2026-06-16
Beecher's Handmade Cheese,Seattle,WA,https://www.beechershandmadecheese.com,cheese,best_of_city_list,https://visitseattle.org/press/press-kit/artisanal-cheese-charcuterie/,"Pike Place Market landmark making cheese onsite from local rBGH-free milk, with a retail counter and cafe",2026-06-16
Ferndale Farmstead,Ferndale,WA,https://www.ferndalefarmstead.com,cheese,small_market_local_dominance,https://seattlerefined.com/eat-drink/ferndale-farmsteads-award-winning-cheese,Award-winning Italian-style farmstead creamery near Bellingham with on-farm retail,2026-06-16
Twin Sisters Creamery,Ferndale,WA,https://twinsisterscreamery.com,cheese,small_market_local_dominance,https://bellinghamalive.com/dine/cheese-please/,Bellingham-area farmstead creamery cited among Washington's best cheese sources,2026-06-16
Camas Cheese Co.,Camas,WA,,cheese,small_market_local_dominance,https://www.camaspostrecord.com/news/2024/aug/22/camas-cheese-co-offers-cut-to-order-cheeses/,Camas WA shop offering cut-to-order cheeses,2026-06-16
Cheese & Crack Snack Shop,Portland,OR,https://www.cheeseandcrack.com,cheese,best_of_city_list,https://en.wikipedia.org/wiki/Cheese_%26_Crack_Snack_Shop,SE Portland shop (brick-and-mortar since 2014) serving charcuterie and cheese boards,2026-06-16
The Cheese Bar,Portland,OR,https://www.cheese-bar.com,cheese,best_of_city_list,https://www.opb.org/article/2023/10/08/portland-oregon-cheese-food-le-mondial-du-fromage-cowbell/,Steve Jones' acclaimed PNW-focused Portland cheese shop and bar,2026-06-16
Willamette Valley Cheese Company,Salem,OR,https://www.wvcheeseco.com,cheese,small_market_local_dominance,https://www.tripadvisor.com/Attraction_Review-g52053-d6674715-Reviews-Willamette_Valley_Cheese_Company-Salem_Oregon.html,Farmstead creamery near Salem with a retail shop and cheese tours,2026-06-16
Don Froylan Creamery,Salem,OR,https://donfroylancreamery.com,cheese,small_market_local_dominance,https://traveloregon.com/things-to-do/eat-drink/culinary-experiences/for-the-love-of-cheese/,"Salem creamery making traditional Mexican cheeses (queso fresco, Oaxaca, cotija) with retail",2026-06-16
Rogue Creamery,Central Point,OR,https://roguecreamery.com,cheese,small_market_local_dominance,https://traveloregon.com/things-to-do/eat-drink/culinary-experiences/for-the-love-of-cheese/,Southern Oregon creamery (World's Best Cheese winner) with a retail cheese shop in Central Point,2026-06-16
Fraga Farmstead Creamery,Gales Creek,OR,https://fragafarm.com,cheese,small_market_local_dominance,https://www.instagram.com/fragafarm/,Farmstead goat creamery west of Portland with a farm stand open most days,2026-06-16
Trovare,Whitefish,MT,https://www.trovaremt.com,cheese,small_market_local_dominance,https://www.trovaremt.com/cheeseboards,Whitefish MT shop with a cooler of curated artisan cheeses and cured meats,2026-06-16
Lucky's Market,Jackson,WY,,cheese,small_market_local_dominance,https://dishingjh.com/a-guide-to-cheese-around-jackson/,Jackson Hole grocer with cheesemonger Melody Hoggan offering unique/local cheeses cut daily plus cheese classes,2026-06-16
Jackson Whole Grocer,Jackson,WY,https://jacksonwholegrocer.com,cheese,small_market_local_dominance,https://dishingjh.com/a-guide-to-cheese-around-jackson/,Jackson WY grocer with daily cheese samplings and specialty cheeses from alpine to regional producers,2026-06-16
Beehive Cheese,Uintah,UT,https://beehivecheese.com,cheese,small_market_local_dominance,https://www.cheeseconnoisseur.com/cheeses-of-the-beehive-state/,Award-winning Weber County creamery with a retail shop at the mouth of Weber Canyon,2026-06-16
Liberty Heights Fresh,Salt Lake City,UT,https://libertyheightsfresh.com,cheese,best_of_city_list,https://wayfaringviews.com/5-things-salt-lake-city-love-cheese/,Sugarhouse jewelbox market with a curated cheese case and cheesemonger-led cheese-case tours,2026-06-16
Park City Creamery,Heber City,UT,https://parkcitycreamery.com,cheese,small_market_local_dominance,https://parkcitycreamery.com/,Park City-area creamery led by fromager Corinne Zinn making European-style cheeses with local milk,2026-06-16
Rockhill Creamery,Richmond,UT,https://www.rockhillcheese.com,cheese,small_market_local_dominance,https://www.cheeseconnoisseur.com/cheeses-of-the-beehive-state/,Cache Valley farmstead creamery with a farm store offering its raw-milk cheeses,2026-06-16
Cork and Larder,Durango,CO,https://corkandlarder.com,cheese,small_market_local_dominance,https://corkandlarder.com/,"Downtown Durango wine bar, bottle shop, cheese shop and market with a gourmet cheese counter",2026-06-16
Le Frigo Provisions,Boulder,CO,https://www.lefrigoboulder.com,cheese,best_of_city_list,https://www.lefrigoboulder.com/,"Locally owned Boulder provisions shop with cheese, charcuterie and hard-to-find foods",2026-06-16
Marczyk Fine Foods,Denver,CO,https://www.marczykfinefoods.com,cheese,best_of_city_list,https://www.cheeseprofessor.com/blog/colorado-cheese-guide,"Denver grocer with a world-class cheese counter, daily hand-pulled mozzarella and house cave-aged cheeses",2026-06-16
Blanco Cellars & The Little Cheese Shop,Meeker,CO,,cheese,small_market_local_dominance,https://www.colorado.com/meeker/local-food-wine-beer/wine-wineries/blanco-cellars-the-little-cheese-shop,"Meeker CO shop with retail cut-to-order cheeses from around the world, cured meats and craft wine/spirits",2026-06-16
Aspen Meat and Cheese,Aspen,CO,,cheese,small_market_local_dominance,https://www.cheeseprofessor.com/blog/colorado-cheese-guide,Cheese and meat shop on East Hopkins Ave in downtown Aspen,2026-06-16
Fox and Crow,Fort Collins,CO,https://www.foxandcrowgrocer.com,cheese,small_market_local_dominance,https://www.cheeseprofessor.com/blog/colorado-cheese-guide,Fort Collins neighborhood grocer with a curated cheese counter,2026-06-16
Cheese Importers,Longmont,CO,https://cheeseimporters.com,cheese,best_of_city_list,https://cheeseimporters.com/,Family-operated Longmont destination with a comprehensive global cheese selection and walk-in cheese room,2026-06-16
Meets n Cheeses,Mesa,AZ,https://www.meetsncheeses.com,cheese,small_market_local_dominance,https://www.meetsncheeses.com/about,Mesa AZ shop combining artisan cheeses with premium meats and gourmet accompaniments,2026-06-16
The Wine Collective of Scottsdale,Scottsdale,AZ,https://www.the-wine-collective.com,cheese,best_of_city_list,https://www.the-wine-collective.com/,"Old Town Scottsdale tasting room and bottle shop offering curated cheese, meat and chocolate boards",2026-06-16
Cured and Whey,Las Vegas,NV,https://curedandwhey.com,cheese,best_of_city_list,https://www.cheeseprofessor.com/blog/cheese-shops-we-love-valley-cheese-and-wine,Las Vegas artisan cheese shop with cheeses cut to order,2026-06-16
Valley Cheese and Wine,Henderson,NV,https://valleycheeseandwine.com,cheese,best_of_city_list,https://www.cheeseprofessor.com/blog/cheese-shops-we-love-valley-cheese-and-wine,Las Vegas-area cheese-and-wine shop profiled by The Cheese Professor as a shop they love,2026-06-16
West Allis Cheese & Sausage Shoppe,Milwaukee,WI,https://westallischeese.com,cheese,small_market_local_dominance,https://milwaukeepublicmarket.org/vendors/west-allis-cheese-sausage-shoppe,Old-world Milwaukee Public Market shop carrying 200+ varieties of award-winning Wisconsin cheese,2026-06-16
Clock Shadow Creamery,Milwaukee,WI,https://clockshadowcreamery.com,cheese,small_market_local_dominance,https://theculturetrip.com/north-america/usa/wisconsin/articles/a-cheese-lovers-guide-to-milwaukee-wi,Milwaukee's original urban cheese factory with a retail shop selling fresh local cheese,2026-06-16
Renard's Cheese,Sturgeon Bay,WI,https://www.renardscheese.com,cheese,small_market_local_dominance,https://www.renardscheese.com/,Fourth-generation Door County cheesemaker with a Sturgeon Bay store stocking 100+ artisan cheese varieties,2026-06-16
Wisconsin Cheese Masters,Egg Harbor,WI,https://wisconsincheesemasters.com,cheese,existing_club_transition,https://wisconsincheesemasters.com/cheese-of-the-month-club-3-month/,Egg Harbor shop offering 50+ cheeses and a 3-month Cheese of the Month Club subscription,2026-06-16
Scray Cheese Company,De Pere,WI,https://www.scraycheese.com,cheese,small_market_local_dominance,https://www.scraycheese.com/,Fourth-generation family artisan cheese factory with a shoppe selling fresh curds near Green Bay,2026-06-16
Ellsworth Cooperative Creamery,Ellsworth,WI,https://www.ellsworthcheese.com,cheese,small_market_local_dominance,https://en.wikipedia.org/wiki/Ellsworth_Cooperative_Creamery,Cheese Curd Capital creamery with retail stores in Ellsworth and Menomonie carrying 200 cheese varieties,2026-06-16
Carr Valley Cheese,La Valle,WI,https://carrvalleycheese.com,cheese,press_awards_recent_momentum,https://www.tastingtable.com/1792611/cheese-shops-wisconsin/,"Award-winning master-cheesemaker operation with eight retail locations, named a legendary Wisconsin cheese shop",2026-06-16
Nordic Creamery,Westby,WI,https://www.nordiccreamery.com,cheese,small_market_local_dominance,https://www.nordiccreamery.com/creamery.php,Driftless Region artisan creamery with a year-round retail store open to the public,2026-06-16
Burnett Dairy Cooperative,Grantsburg,WI,https://www.burnettdairy.com,cheese,small_market_local_dominance,https://www.burnettdairy.com/,Farmer-owned cooperative running a retail Cheese Store & Bistro in Grantsburg,2026-06-16
Sassy Cow Creamery,Columbus,WI,https://sassycowcreamery.com,cheese,small_market_local_dominance,https://sassycowcreamery.com/,Farmstead creamery near Sun Prairie with a retail store offering a large variety of Wisconsin cheeses,2026-06-16
Marieke Gouda,Thorp,WI,https://www.mariekegouda.com,cheese,small_market_local_dominance,https://www.mariekegouda.com/,Farmstead raw-milk gouda maker in Thorp with an on-site store and cafe,2026-06-16
Baumgartner's Cheese Store & Tavern,Monroe,WI,,cheese,small_market_local_dominance,https://www.travelwisconsin.com/restaurants/baumgartners-cheese-store-tavern-198777,Wisconsin's oldest cheese store (1931) on the Monroe square with a retail shop and tavern,2026-06-16
Alp and Dell Cheese Store,Monroe,WI,https://alpanddellcheese.com,cheese,small_market_local_dominance,https://alpanddellcheese.com/,Monroe shop carrying 100+ cheeses from local producers plus the largest variety of Wisconsin curds,2026-06-16
Gibbsville Cheese,Sheboygan Falls,WI,https://gibbsvillecheese.com,cheese,small_market_local_dominance,https://www.sheboygansun.com/business/looking-for-that-sheboygan-county-flavor-check-out-these-7-locations-serving-up-the-best/article_695b3bd6-5a73-11eb-9f75-cbeb0bec5f12.html,65-year family cheesemaker in the heart of Sheboygan County with a factory retail store,2026-06-16
Cheese Counter and Dairy Heritage Center,Plymouth,WI,https://cheesecapitaloftheworld.com,cheese,small_market_local_dominance,https://cheesecapitaloftheworld.com/pages/about-the-shop,"Retail cheese store and food counter in Plymouth, the self-styled Cheese Capital of the World",2026-06-16
Le Coulee Cheese Castle,West Salem,WI,https://lecouleecheese.net,cheese,small_market_local_dominance,https://lecouleecheese.net/,Historic downtown West Salem cheese shop near La Crosse selling Wisconsin cheese and curds,2026-06-16
Edelweiss Cheese Shop,New Glarus,WI,https://edelweisscheeseshop.com,cheese,small_market_local_dominance,https://edelweisscheeseshop.com/,New Glarus shop offering 100 varieties of Wisconsin artisan cheeses,2026-06-16
Maple Leaf Cheese Store,Juda,WI,https://mapleleafcheesestore.com,cheese,small_market_local_dominance,https://mapleleafcheesestore.com/,"Family-owned Juda store with 150+ local cheeses, claims largest selection of local cheese at best price",2026-06-16
Decatur Dairy,Brodhead,WI,https://decaturdairy.com,cheese,press_awards_recent_momentum,https://decaturdairy.com/,Master-cheesemaker dairy with a retail store; curds voted best at the 2022 and 2024 World Champion Cheese Contest,2026-06-16
Cady Cheese Factory & Shop,Wilson,WI,https://cadycheese.com,cheese,small_market_local_dominance,https://www.france44cheeseshop.com/,"Factory shop featuring 100+ cheese varieties, fresh curds and Colby sliced to order plus wine",2026-06-16
Ehlenbach's Cheese Chalet,DeForest,WI,https://ehlenbachscheese.com,cheese,small_market_local_dominance,https://www.tastingtable.com/1792611/cheese-shops-wisconsin/,"Family cheese store and gift shop near Madison known for hand-cut aged cheddar, named a legendary Wisconsin shop",2026-06-16
Widmer's Cheese Cellars,Theresa,WI,https://www.widmerscheese.com,cheese,press_awards_recent_momentum,https://www.tastingtable.com/1792611/cheese-shops-wisconsin/,"Generations-old family cheesemaker famed for brick cheese with a retail store, named a legendary Wisconsin shop",2026-06-16
Mars Cheese Castle,Kenosha,WI,https://marscheese.com,cheese,small_market_local_dominance,https://www.tastingtable.com/1792611/cheese-shops-wisconsin/,Kenosha landmark cheese store offering a vast array of Wisconsin cheeses,2026-06-16
Nasonville Dairy,Marshfield,WI,https://nasonvilledairy.com,cheese,small_market_local_dominance,https://smalltownplussize.com/2021/10/20/12-excellent-small-town-cheese-shops-that-will-scream-wisconsin/,Old-fashioned Wisconsin cheese factory with a narrow retail shop and viewing windows into production,2026-06-16
Cedar Valley Cheese,Belgium,WI,https://cedarvalleycheese.com,cheese,small_market_local_dominance,https://smalltownplussize.com/2021/10/20/12-excellent-small-town-cheese-shops-that-will-scream-wisconsin/,"Small-town Fredonia-area cheese factory with a retail store, featured in small-town Wisconsin cheese roundup",2026-06-16
Union Star Cheese Factory,Zittau,WI,https://www.unionstarcheese.com,cheese,small_market_local_dominance,https://smalltownplussize.com/2021/10/20/12-excellent-small-town-cheese-shops-that-will-scream-wisconsin/,"Tiny factory near Appleton where visitors walk through to watch curds made, with a retail shop",2026-06-16
Cheese Brothers,Hatley,WI,https://www.cheesebros.com,cheese,existing_club_transition,https://www.cheesebros.com/products/wisconsin-cheese-of-month-club,Wisconsin cheese purveyor running a curated Cheese of the Month Club box of artisan cheeses,2026-06-16
Hill Valley Dairy,Lake Geneva,WI,https://hillvalleydairy.com,cheese,small_market_local_dominance,https://hillvalleydairy.com/pages/milwaukee-cheese-and-cocktail-bar,Wisconsin farmstead cheesemaker operating a Milwaukee cheese and cocktail bar with dedicated cheesemongers,2026-06-16
Vern's Cheese,Chilton,WI,https://www.vernscheese.com,cheese,small_market_local_dominance,https://www.vernscheese.com/retail-store/,Since-1964 retail cheese store in Chilton with a second Green Bay location offering Wisconsin cheeses and meats,2026-06-16
Door County Creamery,Sister Bay,WI,https://www.doorcountycreamery.com,cheese,small_market_local_dominance,https://www.doorcounty.com/newsletter/the-cheese-and-cheesemakers-of-door-county,Sister Bay goat creamery with a retail shop and cafe selling its own and other artisan cheeses,2026-06-16
Kugel's Cheese Mart,Brussels,WI,,cheese,small_market_local_dominance,https://www.doorcounty.com/newsletter/the-cheese-and-cheesemakers-of-door-county,Door County cheese mart retailer featured in the area's cheese-and-cheesemakers guide,2026-06-16
Stamper Cheese,Chicago,IL,https://www.stampercheese.com,cheese,best_of_city_list,https://www.cheeseprofessor.com/blog/6-chicago-cheese-places,Chicago cheesemaker that has sold its own cheeses direct to customers for 15 years,2026-06-16
Marche,Chicago,IL,,cheese,best_of_city_list,https://www.cheeseprofessor.com/blog/6-chicago-cheese-places,Chicago shop known for carefully curated cheeses from smaller producers paired with bread and charcuterie,2026-06-16
Pastoral Artisan Cheese Bread & Wine,Chicago,IL,https://www.pastoralartisan.com,cheese,best_of_city_list,https://yourchicagoguide.com/best-cheese-shops-in-chicago/,"Chicago artisan cheese, bread and wine shop named among the city's best cheese shops",2026-06-16
Riviera Italian Imported Foods,Chicago,IL,,cheese,best_of_city_list,https://www.timeout.com/chicago/restaurants/riviera-italian-imported-foods,Harlem Avenue Italian grocery making house fresh mozzarella and carrying excellent imported cheeses,2026-06-16
