name,city,state,website,vertical,source_strategy,source_url,evidence,date_added
Goldfinch Bakery,Nashville,TN,https://goeatyourbreadwithjoy.com/meet-nashville-sourdough-baker-william-kruse-of-goldfinch-bakery/,bakeries,state_sweep_best_of,https://goeatyourbreadwithjoy.com/meet-nashville-sourdough-baker-william-kruse-of-goldfinch-bakery/,Specializes in locally made naturally fermented breads by a baker with two decades experience,2026-06-16
The Sourdough Lodge,Nashville,TN,https://sourdoughlodgebakery.com/,bakeries,state_sweep_best_of,https://sourdoughlodgebakery.com/,Woman-owned Nashville bakery making sourdough loaves with organic flour and natural starter,2026-06-16
The Ginger's Bread & Co,Memphis,TN,,bakeries,state_sweep_best_of,https://wanderlog.com/list/geoCategory/5449/best-bakeries-in-memphis,Husband-and-wife team making all things sourdough fresh every day in Midtown,2026-06-16
Hustle & Dough,Memphis,TN,,bakeries,state_sweep_best_of,https://wanderlog.com/list/geoCategory/5449/best-bakeries-in-memphis,Highly-rated for sourdough and artisan bread in Memphis,2026-06-16
Hillside Bakery,Knoxville,TN,https://www.hillside-bakery.com/,bakeries,language_lane_naturally_leavened,https://www.hillside-bakery.com/,"Handcrafted whole-grain sourdough breads, whole grains stone-ground in the bakery before each bake",2026-06-16
Paysan Bread,Knoxville,TN,,bakeries,state_sweep_best_of,https://www.visitknoxville.com/blog/post/where-to-find-sourdough-bread-in-knoxville/,Two locations offering country sourdough and bagels,2026-06-16
Bread and Butter,Chattanooga,TN,,bakeries,state_sweep_best_of,https://www.cha.guide/explore/baked-delights-a-tasty-tour-of-chattanoogas-top-artisanal-bakeries,Artisan bakery and market specializing in European and West Coast style sourdough breads,2026-06-16
Radical Bread Co.,Charleston,SC,https://www.radicalbreadco.com/,bakeries,state_sweep_best_of,https://www.radicalbreadco.com/,"Sourdough-focused bakery with 48-hour ferment, original and specialty loaves",2026-06-16
Brandon's Bread,Charleston,SC,,bakeries,language_lane_naturally_leavened,https://charlestonmag.com/features/bread_winners_here_s_where_to_find_the_best_crusty_baguettes_hearty_loaves_and_tangy,Naturally leavened sourdough made with grains grown and milled across the Carolinas,2026-06-16
Sour & Salt Bakery,Columbia,SC,https://www.lakemurraycountry.com/businesses/sour-salt-bakery/,bakeries,state_sweep_best_of,https://www.lakemurraycountry.com/businesses/sour-salt-bakery/,"Specializes in authentic sourdough bread and pastries with a maintained starter, Rosewood Drive",2026-06-16
Crust Bakehouse,Columbia,SC,,bakeries,state_sweep_best_of,https://whenincolumbia.com/best-bakeries-in-columbia/,"House Rosewood sourdough, multigrain, ciabatta and baguettes; many think best bread in Columbia",2026-06-16
Henry's Bread Kitchen,Columbia,SC,,bakeries,language_lane_naturally_leavened,https://whenincolumbia.com/best-bakeries-in-columbia/,"Custom breads using sprouted whole wheat, ancient grains and natural wild yeast",2026-06-16
Breaking Bread 803,Columbia,SC,,bakeries,state_sweep_best_of,https://www.yelp.com/search?find_desc=Sourdough+Bread&find_loc=Columbia%2C+SC,Among the top sourdough bread bakeries in Columbia,2026-06-16
OWL Bakery,Asheville,NC,,bakeries,language_lane_naturally_leavened,https://www.exploreasheville.com/article/ashevilles-rising-bread-scene-where-tradition-meets-innovation,"Old World Levain bakery making real sourdough with only starter, no commercial yeast",2026-06-16
Annie's Bakery,Asheville,NC,https://www.anniesbread.com/,bakeries,language_lane_naturally_leavened,https://www.anniesbread.com/,Makes loaves the old-world way with slow natural fermentation taking 48-72 hours,2026-06-16
Dukes Bread,Charlotte,NC,https://dukesbread.com/,bakeries,state_sweep_best_of,https://dukesbread.com/,"Artisan breads with a 200-year-old sourdough starter aged up to 24 hours, founded 2010",2026-06-16
The Accidental Baker,Charlotte,NC,,bakeries,state_sweep_best_of,https://www.aol.com/news/bakery-specializing-sourdough-gluten-free-172612420.html,"Bakery specializing in sourdough using organic ingredients, opened recently",2026-06-16
Copain Bakery & Provisions,Charlotte,NC,,bakeries,state_sweep_best_of,https://www.yelp.com/search?find_desc=Sourdough+Bread&find_loc=Charlotte%2C+NC,Listed among the top sourdough bread bakeries in Charlotte,2026-06-16
Ninth Street Bakery,Durham,NC,https://www.ninthstbakery.com/,bakeries,language_lane_naturally_leavened,https://www.ninthstbakery.com/,"Crusty artisan bread bursting with natural levain flavors, sourdough French bread",2026-06-16
Little Loaf Bakery and Schoolhouse,Wilmington,NC,,bakeries,state_sweep_best_of,https://www.allamericanatlas.com/bakeries-in-wilmington-north-carolina/,Bakery with 14 types of bread including renowned sourdough,2026-06-16
Rosalind Bakery,Pacifica,CA,https://www.rosalindbakery.com/,bakeries,language_lane_naturally_leavened,https://www.rosalindbakery.com/,"Production facility and storefront in Pacific Manor opened 2019, sourdough and pastries naturally-leavened and baked fresh daily by hand",2026-06-16
Bastion Bakery,Los Angeles,CA,https://www.bastionbakery.com/,bakeries,language_lane_naturally_leavened,https://www.bastionbakery.com/,Storefront at Grand Central Market serving naturally leavened French sourdough using organic California whole-grain flour,2026-06-16
Saint Pete's Bakery,Los Angeles,CA,https://saintpetesbakery.com/,bakeries,language_lane_naturally_leavened,https://saintpetesbakery.com/products/sourdough-boule,Sourdough loaves naturally leavened with wild yeast and a 24-hour cold ferment before baking,2026-06-16
The Bread Board,Falls City,OR,https://www.thebreadboard.net/,bakeries,language_lane_wood_fired,https://traveloregon.com/things-to-do/eat-drink/artisan-producers/the-bread-board/,Artisan bakery using wild yeast sourdough starters and hearth-baking in the largest wood fired bread oven in Oregon,2026-06-16
Farmstead Bread,Myrtle Point,OR,http://www.farmsteadbread.com/,bakeries,language_lane_wood_fired,http://www.farmsteadbread.com/,"Community Supported Bakery baking handmade wood fired loaves in a wood-fire brick oven, uses freshly milled wheat",2026-06-16
Rise Up Bakery,Ashland,OR,https://rogueproduce.com/2024/03/13/rise-up-bakery-local-artisan-bread/,bakeries,language_lane_wood_fired,https://rogueproduce.com/2024/03/13/rise-up-bakery-local-artisan-bread/,Southern Oregon bakery with a 13-foot wood-burning oven baking local artisan bread,2026-06-16
Mountain Oven Organic Bakery & Millhouse,Paonia,CO,https://www.mountainoven.com/,bakeries,language_lane_stone_milled,https://www.mountainoven.com/,Organic bakery and millhouse grinding whole grain flours in-house daily and fermenting with a high-altitude sourdough culture,2026-06-16
Kinship Bread,Denver,CO,https://kinshipbread.com/,bakeries,language_lane_stone_milled,https://kinshipbread.com/,Sourdough bread made with organic stone milled Colorado flour,2026-06-16
Swells Sourdough Bakery,Denver,CO,https://swellssourdough.com/,bakeries,language_lane_naturally_leavened,https://swellssourdough.com/,Colorado sourdough bakery emphasizing naturally fermented bread,2026-06-16
Bakery Brera,New York,NY,https://bakerybrera.com/,bakeries,language_lane_naturally_leavened,https://bakerybrera.com/product/pain-au-levain/,Freshly baked artisan breads including pain au levain sourdough made with fine flours from France and Japan,2026-06-16
Verdant Crumb,Seattle,WA,https://verdantcrumb.com/,bakeries,language_lane_fresh_milled,https://verdantcrumb.com/,"West Seattle artisan sourdough bakery using local, fresh Washington-milled wheat",2026-06-16
CRUMB Sourdough Bakery,Seattle,WA,https://www.crumbsourdoughbakery.com/,bakeries,language_lane_fresh_milled,https://www.crumbsourdoughbakery.com/,"Bakery fermenting dough and baking fresh each week using organic, freshly milled flour",2026-06-16
Dorothy's Bakery,Chicago,IL,https://www.dorothyschicago.com/,bakeries,language_lane_naturally_leavened,https://www.dorothyschicago.com/,"Lincoln Park storefront serving artisan sourdough breads, pastries and bagel sandwiches",2026-06-16
Chef SEBA,Des Plaines,IL,https://chefseba.com/,bakeries,language_lane_naturally_leavened,https://chefseba.com/,Handcrafted naturally fermented artisan sourdough bread baked fresh with organic ingredients,2026-06-16
The Ancestral Oven,Oak Lawn,IL,https://www.theancestraloven.com/,bakeries,language_lane_naturally_leavened,https://www.theancestraloven.com/,Full-fledged bakery and cafe specializing in authentic handcrafted sourdough bread,2026-06-16
Nourish,Chicago,IL,https://www.nourish.biz/,bakeries,language_lane_fresh_milled,https://www.nourish.biz/,Sourdough bakery featuring freshly-milled Illinois-grown organic and heirloom grains,2026-06-16
Dead King Bread,Philadelphia,PA,https://deadkingbread.myshopify.com/,bakeries,language_lane_naturally_leavened,https://deadkingbread.myshopify.com/,Located inside Manayunk Timber specializing in sourdough breads and naturally leavened tomato pie,2026-06-16
Merzbacher's,Philadelphia,PA,https://www.merzbachers.com/,bakeries,language_lane_naturally_leavened,https://www.merzbachers.com/,Philadelphia bakery crafting naturally leavened Citywide Sourdough,2026-06-16
Hominy Farm,Asheville,NC,https://www.hominyfarm.com/,bakeries,language_lane_wood_fired,https://www.hominyfarm.com/,Bakery focused on wood fired sourdough breads using a historic Turtlerock wood fired oven,2026-06-16
The Yeasty Boys Bakery,Edina,MN,https://www.theyeastyboysbakery.com/,bakeries,language_lane_naturally_leavened,https://www.theyeastyboysbakery.com/order/p/artisan-sourdough-2,"Sourdough bread naturally leavened with starter, made with only flour, salt and water",2026-06-16
Baker's Field Flour and Bread,Minneapolis,MN,https://www.bakersfieldflourandbread.com/,bakeries,language_lane_stone_milled,https://www.bakersfieldflourandbread.com/,Flour and bread bakery milling grain and baking naturally leavened loaves,2026-06-16
Farm Club,Traverse City,MI,https://www.farmclubtc.com/bakery,bakeries,language_lane_stone_milled,https://www.farmclubtc.com/bakery,"All baked goods made with organic Michigan-grown grains milled on their on-site stone mills, bread naturally leavened and fermented 12-24 hours",2026-06-16
Independent Baking Co.,Athens,GA,https://www.independentbaking.com/,bakeries,language_lane_naturally_leavened,https://www.independentbaking.com/,Athens bakery offering naturally leavened breads with unique ingredients,2026-06-16
Georgia Sourdough Co.,Atlanta,GA,https://georgiasourdoughco.com/,bakeries,language_lane_naturally_leavened,https://georgiasourdoughco.com/,Handmade naturally leavened products made with whole ingredients in Atlanta,2026-06-16
Emeraude Bakery,Mt. Juliet,TN,https://mainstreetmediatn.com/articles/chronicleofmtjuliet/the-emeraude-bakery-has-sourdough-bread-as-its-featured-attraction/,bakeries,language_lane_naturally_leavened,https://mainstreetmediatn.com/articles/chronicleofmtjuliet/the-emeraude-bakery-has-sourdough-bread-as-its-featured-attraction/,Bakery with sourdough bread as its featured attraction,2026-06-16
Grain + Honey Bake Shop,Springfield,TN,https://marketwagon.com/vendor.php?id=3318,bakeries,language_lane_naturally_leavened,https://marketwagon.com/vendor.php?id=3318,"Family-owned sourdough bread bakery, first location opened in Springfield in 2019",2026-06-16
Seasons Yield Farm Bakery,Lexington,VA,https://seasonsyieldfarm.com/,bakeries,language_lane_wood_fired,https://seasonsyieldfarm.com/,Organic wood-fired sourdough breads and pastries with a storefront at Wildberry Market and Seasons cafe in downtown Lexington,2026-06-16
Slow Dough Bread Co.,Houston,TX,https://www.slowdoughbreadco.com/bakery/,bakeries,language_lane_naturally_leavened,https://www.slowdoughbreadco.com/bakery/,"All-natural bakery delivering fresh breads daily in Houston, Austin and San Antonio",2026-06-16
Panis Vivus,Dover,NH,https://www.odbread.com/,bakeries,language_lane_naturally_leavened,https://www.odbread.com/,Artisan bakery offering fresh artisan sourdough bread for pickup in Dover,2026-06-16
Shoreline Yeast,Guilford,CT,https://www.shorelineyeast.com/,bakeries,language_lane_naturally_leavened,https://www.shorelineyeast.com/,Artisan bakery making naturally leavened sourdough in Guilford,2026-06-16
Mama Loebs Sourdough,Nampa,ID,https://www.mlsourdough.com/,bakeries,language_lane_naturally_leavened,https://www.mlsourdough.com/,Old World style bakery specializing in artisanal homemade breads in Boise and Nampa,2026-06-16
Nour Bread,Kansas City,MO,https://nourbread.com/,bakeries,language_lane_naturally_leavened,https://nourbread.com/,"Kansas City microbakery offering small-batch naturally leavened sourdough with organic, locally sourced ingredients",2026-06-16
Armour Hills Bakery,Kansas City,MO,https://www.armourhillsbakery.com/,bakeries,language_lane_naturally_leavened,https://www.armourhillsbakery.com/order,Kansas City bakery selling artisan sourdough bread,2026-06-16
Luna Bakery KC,Kansas City,MO,https://www.lunabakerykc.com/,bakeries,language_lane_naturally_leavened,https://www.lunabakerykc.com/,Kansas City artisan sourdough bakery,2026-06-16
Kneads,Westport,CT,https://ctvisit.com/listings/kneads,bakeries,language_lane_fresh_milled,https://ctvisit.com/listings/kneads,"Family-run bakery, cafe and flour mill using a New American Stone Mill to make 100% whole grain organic flour for breads baked on site daily",2026-06-16
Bread & Culture,Flemington,NJ,https://www.breadandculture.com/,bakeries,language_lane_stone_milled,https://www.breadandculture.com/,"Small-batch bakery using local whole grains and stone-milled flours, sourdough starts with a 12-hour levain",2026-06-16
South County Bread Company,Wakefield,RI,https://www.southcountybread.com/,bakeries,language_lane_fresh_milled,https://www.southcountybread.com/,Family-owned bakery with in-house milled grains and a sourdough starter at the base of everything,2026-06-16
La Boulangerie,New Orleans,LA,https://countryroadsmagazine.com/cuisine/Louisiana-foodways/reflections_sourdough/,bakeries,language_lane_naturally_leavened,https://countryroadsmagazine.com/cuisine/Louisiana-foodways/reflections_sourdough/,New Orleans bakery doing a roaring trade in naturally leavened sourdough,2026-06-16
Wiltshire Bakery,Louisville,KY,https://thebluegrassvillageblog.com/the-top-ten-places-to-get-fresh-sourdough-bread-in-kentucky/,bakeries,language_lane_naturally_leavened,https://thebluegrassvillageblog.com/the-top-ten-places-to-get-fresh-sourdough-bread-in-kentucky/,Louisville bakery making sourdough bread via natural fermentation with local and organic ingredients,2026-06-16
Heritage Rise Sourdough,Elk Grove,CA,https://heritagerisesourdough.com/,bakeries,language_lane_naturally_leavened,https://heritagerisesourdough.com/,Home-based storefront in Elk Grove handcrafting items using a sourdough starter passed down since the 1790s,2026-06-16
Sacramento Sourdough,Sacramento,CA,https://www.sacramento-sourdough.com/,bakeries,language_lane_naturally_leavened,https://www.sacramento-sourdough.com/,Long-standing Sacramento bakery turning out natural sourdough for over three decades,2026-06-16
Hudson Bread,North Bergen,NJ,https://hudsonbread.com/,bakeries,language_lane_naturally_leavened,https://hudsonbread.com/,Artisan bread bakery offering a full range of sourdough loaves,2026-06-16
Leaven & Co.,New York,NY,https://www.leavenco.nyc/,bakeries,language_lane_naturally_leavened,https://www.leavenco.nyc/,NYC bakery focused on naturally leavened bread,2026-06-16
Metropol Bakery,Eugene,OR,https://metropolbakery.com/,bakeries,language_lane_naturally_leavened,https://metropolbakery.com/breads.html,Eugene bakery making all breads with four simple ingredients and sourdough starter developed with native yeasts,2026-06-16
The Bread Stop Bakery,Eugene,OR,https://www.thebreadstop.com/,bakeries,language_lane_naturally_leavened,https://www.thebreadstop.com/,Eugene bakery and cafe baking artisan sourdough,2026-06-16
Nashville Sourdough,Greenbrier,TN,https://nashvillesourdough.com/,bakeries,language_lane_naturally_leavened,https://nashvillesourdough.com/,Woman-owned micro-bakery dedicated entirely to the art of sourdough with simple clean ingredients,2026-06-16
Izzio Bakery,Louisville,CO,https://www.westword.com/food-drink/these-four-bakers-helped-create-the-colorado-bread-line-8383833/,bakeries,language_lane_naturally_leavened,https://www.westword.com/food-drink/these-four-bakers-helped-create-the-colorado-bread-line-8383833/,Uses nine distinct natural starters cultured in-house to leaven artisan breads,2026-06-16
Crumble Crust Creations,Colorado Springs,CO,https://crumblecrustcreations.com/2025/05/01/your-local-sourdough-bakery-in-colorado-springs/,bakeries,language_lane_naturally_leavened,https://crumblecrustcreations.com/2025/05/01/your-local-sourdough-bakery-in-colorado-springs/,Authentic sourdough breads naturally leavened with a wild starter maintained for over three years,2026-06-16
Seed Bakery,Pasadena,CA,https://www.seedbakerypasadena.com/,bakeries,language_lane_stone_milled,https://www.seedbakerypasadena.com/,Pasadena shop milling intact whole grains on a stone mill a few hours before baking with a 12-hour fermentation,2026-06-16
Colossus,Long Beach,CA,https://www.postcard.inc/places/colossus-long-beach-r6B_sGBLjD3,bakeries,language_lane_naturally_leavened,https://www.postcard.inc/places/colossus-long-beach-r6B_sGBLjD3,Daytime bakery 100% committed to naturally leavened dough with no commercial yeast and only organic flour,2026-06-16
Tommy & Atticus,Redondo Beach,CA,https://www.tommyandatticus.com/,bakeries,language_lane_naturally_leavened,https://www.tommyandatticus.com/,Opened first retail bakery in July 2023 with a mission of bringing traditional naturally leavened bread to LA,2026-06-16
BAS-QUE Bakery,Tacoma,WA,https://www.getbasque.com/,bakeries,language_lane_naturally_leavened,https://www.getbasque.com/,Tacoma artisan bakery making sourdough handmade with natural leavening and flours from local mills,2026-06-16
Essential Baking,Seattle,WA,https://essentialbaking.com/,bakeries,language_lane_naturally_leavened,https://essentialbaking.com/,Handcrafted organic breads made with simple ingredients and wild yeast,2026-06-16
Gloria Provisions,Seattle,WA,https://www.gloriaprovisions.com/,bakeries,language_lane_naturally_leavened,https://www.gloriaprovisions.com/,Artisan bakery offering sourdough bread and seasonal pastries for pickup in Seattle and Bainbridge Island,2026-06-16
The Sourdoughist,Tampa,FL,https://www.thesourdoughist.com/,bakeries,language_lane_naturally_leavened,https://www.thesourdoughist.com/,South Tampa bakery operating on no commercial yeast with every loaf naturally leavened,2026-06-16
Loaforia Bakery,Miami Beach,FL,https://www.loaforia.com/,bakeries,language_lane_naturally_leavened,https://www.loaforia.com/,Specializes in artisan sourdough and sourdough-based baked goods made in Miami Beach,2026-06-16
Island Breads,Tampa,FL,https://www.islandbreadsco.com/,bakeries,language_lane_naturally_leavened,https://www.islandbreadsco.com/,"Micro bakery with naturally leavened sourdough of only organic flour, water and sea salt, each loaf taking 3 days",2026-06-16
Mediterra Bakehouse,Pittsburgh,PA,https://www.mediterrabakehouse.com/,bakeries,language_lane_naturally_leavened,https://www.mediterrabakehouse.com/,Artisan bread bakery baking European-style sourdough loaves,2026-06-16
Jinx Bread,Austin,TX,https://www.jinxbread.com/,bakeries,language_lane_naturally_leavened,https://www.jinxbread.com/,Creates naturally leavened bread served at restaurants in greater Austin and Barton Creek Farmers' Market,2026-06-16
